i 1 2 3 4 5 6 7 8 9 10 11 12
2300 0.9402187192287491 0.931953149448689 0.9393108410796183 0.9430363617100865 0.8952700958161887 0.8977929806961865 0.9010536941175624 0.9049628482863811 0.8624516494065334 0.8638623222772368 0.8695478341934446 0.8849883215099836
2400 0.9405604646589701 0.931746587055139 0.9388365833238111 0.9428098477259732 0.8946052254572314 0.8980173418074997 0.9010271763230656 0.9043143643539533 0.8616263882389462 0.863795212839063 0.8695644514827056 0.8839592750594382
2500 0.9398412663886714 0.9310151931863053 0.9384414036271294 0.9430471996659344 0.893685230475336 0.8979870759580904 0.9005420264860234 0.903629754914931 0.8624193723423904 0.862890074233147 0.869575781274074 0.883705502828212
2600 0.9393966484144989 0.9307446604987427 0.9386699899768527 0.9426732313542423 0.8937166815278768 0.8977824718281249 0.9001274336468563 0.9040696915629062 0.8623025934025573 0.863041937182087 0.8697315186884486 0.8826195811310831
2700 0.9397879121595971 0.9305154978673084 0.9384853979148611 0.9424372783228478 0.8942497399900414 0.8981627785187482 0.8993704654105886 0.9031427063370245 0.8621218666434742 0.8639699903036566 0.8692842561565228 0.8825442636514435
2800 0.9401347372241895 0.9303280824853459 0.9384161944546776 0.9425143086644442 0.8939127009431328 0.8978743539029956 0.8993968597375455 0.9034000900812166 0.8612232472065219 0.8640455239281637 0.8696411576069668 0.8826954917196487
2900 0.9398495552754728 0.9308821909829379 0.9382526213659316 0.9426835798759546 0.8933115366035245 0.8969382593612976 0.899096394993387 0.903015633147629 0.8616290972827336 0.8640250093299444 0.8701113215907179 0.8833231669792719
3000 0.9392586892705918 0.9307479693024028 0.9385154181547078 0.9430180390291192 0.893259125116445 0.8967141851971369 0.8992700636517277 0.9026580194591913 0.8617713400480668 0.8636452683252798 0.8710057166465583 0.8838133762738499
3100 0.9389631388991141 0.9305348027106739 0.9386759363136279 0.9432538158068244 0.8936303996848802 0.8970517707749762 0.8995690242971957 0.9024101613119067 0.8616364003521142 0.8642755108659347 0.8708413137141114 0.8834747675093394
3200 0.9384102785109774 0.9300726943288598 0.9387238209105818 0.9435160185607865 0.8940217335565889 0.8974021321535051 0.9001885921044414 0.9021242152134543 0.8607954703056921 0.8639220058971939 0.8708061840731242 0.8833528803138094
3300 0.9380126808635175 0.9298581120748665 0.9381633594356538 0.9435038523753895 0.8943583817041605 0.897190395802966 0.8999880646906459 0.9016556782072837 0.8598655677977924 0.8636581568509046 0.8703603436078714 0.8822300949400096
3400 0.9378082278040424 0.9299653318364608 0.9380364082490549 0.9433725365827971 0.8945083905616635 0.897315374793067 0.9002536904840849 0.901648657956844 0.8597267206160903 0.8632844906257319 0.8701126064562517 0.8817469522904159
3500 0.9381451607673991 0.930369379504913 0.9380266089455311 0.9432799458374366 0.8946813747941897 0.8972408135608005 0.9002668824118978 0.901439539419987 0.859123152309754 0.8630906195878444 0.8695578600706964 0.8818088512074388
3600 0.938249606567048 0.9308214210561914 0.9380191244973004 0.9431077072708903 0.893920801193275 0.8977711195573259 0.9000165245893758 0.9010518730787996 0.8594645846695786 0.8637403163485495 0.8694616539971822 0.8818549946500762
3700 0.9382852653533018 0.9309648519150034 0.9379645636232954 0.9429819668044833 0.8933462761838995 0.8979100048600113 0.8996160597614279 0.9015582825785686 0.8591479603906511 0.8644830466757553 0.8693100930753525 0.8818942448329584
3800 0.9384019679521994 0.9313822962319314 0.9378482944035785 0.9428993512512533 0.8934504415008374 0.8975616144105012 0.899664552120656 0.9020300793168471 0.8586680757959431 0.8645409216455276 0.8693584992293382 0.8819475846599087
3900 0.9385856708739762 0.9319111296712189 0.9381804872717487 0.9426013461360064 0.8937014230869206 0.8979310499156321 0.9001508336842686 0.9021053151249503 0.8588872454915102 0.86534609067875 0.8694705758006278 0.8816980700433439
4000 0.9388304410637086 0.9321713377045612 0.9384085782892301 0.9428418771950497 0.8943679641503421 0.8976714449530724 0.9002341939990453 0.9021855052493979 0.858911301903274 0.8654276961035485 0.869611872846629 0.8817320951944814
4100 0.9390783755428445 0.9326046789076399 0.9380337838092596 0.9423094565248915 0.8943234889134701 0.8971272717303168 0.9003145575101611 0.9015491045140769 0.8587002390994348 0.8658438780106931 0.869649163391617 0.8818826028523803
4200 0.9391978357692247 0.9324795528428197 0.9382088129030675 0.9421741144629847 0.8940958176488606 0.8968522868871383 0.9002319816235611 0.901902372633547 0.8585246672390331 0.8657182423474142 0.8703841265399471 0.8818745843018186
4300 0.9392088923621356 0.932249333484436 0.9380924254917993 0.941883876793256 0.8944421794742046 0.8972053420314302 0.9002477520957873 0.9017625369566601 0.8586391153449197 0.8654880001041612 0.8707216319526543 0.8817042431724831
4400 0.9390993064617491 0.9320549945490807 0.9380263044919604 0.9415269476715764 0.8945973690048629 0.8975163700947479 0.9002757947538612 0.9012870114693233 0.8590445605368754 0.8653535274906099 0.870456693067549 0.8816836085782974
4500 0.9393399933442582 0.9322221137023525 0.9382985707642902 0.9415053015200107 0.8947414591289418 0.8970472356814672 0.9005714790651064 0.9007723209103717 0.8588792174720404 0.8653444551468104 0.8702649994396455 0.8810613765176414
4600 0.9395147960721087 0.9321755800717777 0.9385937573915895 0.9414547565039559 0.8944415793156097 0.8967698179615763 0.9002436076124952 0.9005692091871496 0.859481005800684 0.8652974757158916 0.8703334228283053 0.8801380537472291
4700 0.9393418393134197 0.9324009623955939 0.9388396613823659 0.9410952282889727 0.894549007700624 0.8969939058637505 0.8997953996300326 0.9005210664242956 0.8590483030386761 0.8648658129224803 0.8704467394593911 0.8799680613321275
4800 0.939021164747207 0.932747786188836 0.938953038535182 0.9411491801041426 0.8948312263796777 0.8969606926642804 0.8992742363300655 0.9007265989070382 0.8589103901555636 0.8643517995927107 0.8708858250916837 0.8795247461393296
4900 0.939040171473698 0.933004823493266 0.9388986435901743 0.9413040396877177 0.8947730147195155 0.8969628110561102 0.8992617104186053 0.9005614570751433 0.8592845857859918 0.8642468616810411 0.8709377720556067 0.8794001064358962
5000 0.9392219666018845 0.9328528111479665 0.9390930201378734 0.9414791202151105 0.8947144296830406 0.8969737146748679 0.8990756316591461 0.9005345254262429 0.8595068317327896 0.8643833224583563 0.8708788382998907 0.8796465852865092
5100 0.9394481678714658 0.932716982759736 0.9389245711433466 0.9413205000556809 0.8949172416994842 0.8971321368690158 0.8987126516591195 0.9007631736618599 0.8597570347390593 0.8642727166044176 0.8708951249727833 0.8798186350422302
5200 0.9396180108792526 0.9323223729762161 0.9387736276442367 0.9412099445128322 0.8951590885310644 0.8973163390996238 0.8986684906753455 0.9009280270791855 0.8595969794234709 0.8639868318987703 0.8702758179355236 0.8797808471304275
5300 0.9394817783014454 0.9325173577457204 0.9382421804304049 0.9410970563519299 0.8952346470348249 0.8973481356833696 0.8987020431230046 0.9009810625992334 0.8598841097010841 0.8639259311124984 0.8699022959102103 0.8794699299972478
5400 0.9394632517707322 0.9325158606552552 0.9382032804236867 0.9410120205801908 0.8952157651284915 0.8974602768325833 0.8983446097546559 0.9008108485329045 0.8598529842218773 0.8639658038360167 0.8699433532481526 0.8793744693910723
5500 0.939488779609019 0.9323137763877883 0.9383418544677299 0.9410362373198642 0.894924543438309 0.8977385727341404 0.8982315520292002 0.9009015583230446 0.8605818911745122 0.863845529474755 0.8700764835097106 0.8792587345131718
5600 0.9393072693676063 0.932595851371494 0.9385435130789804 0.9410043242698949 0.8948573657021716 0.8974575996754696 0.8980574481800013 0.9009302573217833 0.8605057422196422 0.8635520370329088 0.8702767389594883 0.8791816411741994
5700 0.9393771218782091 0.9327339324254175 0.9388082926118265 0.9407579385570511 0.8945202952446976 0.8971523290403292 0.8979299680864682 0.9012136562259901 0.8605774099072532 0.8637630717496352 0.8704264718531899 0.8791448154727537
5800 0.9395249092305891 0.9328408964797289 0.9390078323629251 0.9407540001371618 0.894677739646019 0.8973758767928149 0.8980289755818491 0.9016461172520797 0.8600499845531401 0.8641828323716904 0.870618233791407 0.8793365253053718
5900 0.9396213757255163 0.9329525250734558 0.9387800556056618 0.9409317066895387 0.8948408718601929 0.8972132973379793 0.8979571887771097 0.9015707799863374 0.8602018435480108 0.8642755754103394 0.8705771802583279 0.8794027900929661
6000 0.9394097891064006 0.9328829957439555 0.9388536996090957 0.9411544961469468 0.8950735314690637 0.8971013044818065 0.8981388316595195 0.9014905799274243 0.8603482467331867 0.8643852670718823 0.8702478210388678 0.8789499358475753
6100 0.9391260498396778 0.9331079571725592 0.9389584064421377 0.9413478423317521 0.8949847546841663 0.897187291742362 0.898169664791736 0.9012423987835276 0.8602519580491955 0.8643517537572556 0.8704798228143938 0.8791783347706595
6200 0.9392065798812957 0.9332875206981501 0.939114511808711 0.9415133502388672 0.8951725492923771 0.8968401656535586 0.8985044733392177 0.9012143255117266 0.8600123279643002 0.8641438734038418 0.8709616584517326 0.8789721547914641
6300 0.9393880253414432 0.9334286417259432 0.9392493731293073 0.9413415310241977 0.8951411209906357 0.8966554150026164 0.8984170984512917 0.901246318065458 0.8597022897794911 0.864092040135445 0.8709487429151695 0.8786806240500308
6400 0.9395767312995145 0.9333467927044857 0.9392622618027309 0.9412672181104166 0.895367116280672 0.8962815182015234 0.8984108947713157 0.9011027966978817 0.859564329494154 0.863699160628652 0.8709970271216412 0.8783851797795357
6500 0.9397257234197874 0.9331346069349422 0.9394117814712446 0.9412853065732705 0.8952552039522021 0.8962745702323238 0.8984727015366653 0.9008527407370893 0.8590714681758204 0.8635789814736918 0.8709392411489384 0.8782699605653163
6600 0.939584321821104 0.9333095933252977 0.9395997762346759 0.9413298673349382 0.8954916383146204 0.8962506158487806 0.8982784396955853 0.9010838542056604 0.8590557549175274 0.8636659003926331 0.871222003170588 0.8781546338702487
6700 0.9393211934509725 0.933072799069643 0.9394653407639382 0.9412343230942578 0.8952651384418471 0.8963976330257885 0.8982691720268443 0.9013166622924104 0.8588389912778799 0.8639924880294809 0.8714174885639998 0.8782674117181997
6800 0.9392395813912422 0.9328794859348369 0.9396122474690256 0.9412328042145812 0.8952284413893423 0.8964094984866512 0.8980808411987344 0.901544390943602 0.8587601169911835 0.8645180864164347 0.8713545423500082 0.8786609249529093
6900 0.9390021846857313 0.9327164454584528 0.9395537728052307 0.9410803054525714 0.8952005582273744 0.8966527537896282 0.8980968478177335 0.9017485801810465 0.858502337364462 0.8645773214592865 0.870984576002027 0.8784681677168428
7000 0.9387787084531083 0.9328288294700313 0.9395465920032983 0.9411084553785137 0.8949838804639485 0.8966364239075223 0.8982190934127473 0.9016171511609814 0.8583783824206699 0.8643796032648133 0.8711834471021582 0.878574693122373
7100 0.9388128502780583 0.932943001790737 0.9394970980152355 0.9411108382501129 0.8949353213026137 0.8965812267203728 0.8983475792456681 0.9015885191788715 0.8579728757627463 0.8646173357110051 0.8712760652781028 0.8786823907083904
7200 0.9388465368688955 0.9329195054652868 0.9392410205537166 0.9412775675474643 0.8947632098403971 0.8968066260751039 0.8984588396559333 0.9014734130368178 0.8576542872476702 0.8648601724865956 0.8713561328464935 0.8786510590866757
7300 0.938803390623198 0.9331078654783055 0.9391790591734047 0.9411756986614387 0.8946213088942756 0.8969025050598496 0.8984818498340263 0.9013307505014241 0.8575920709691158 0.8647989592279809 0.8711803410438544 0.8786810128443706
7400 0.9387834085024 0.932944139904799 0.9392550272041273 0.9412786265226037 0.8946213968735452 0.8967755176455728 0.8986518371129439 0.9014064825236946 0.8577716851901067 0.865193180352946 0.8708353608238244 0.8785753631162099
7500 0.9385654182698855 0.9328022608137045 0.9392839781591208 0.9413252820160545 0.8948331575333142 0.8967185479597704 0.898583472548998 0.9012482087176973 0.8576065899552933 0.8654513302929039 0.8705947465183873 0.8781730153482123
7600 0.9383479533852048 0.9326021992788545 0.9393036497739259 0.9413315097225297 0.8950552711832248 0.8967699618799096 0.8985855845027773 0.9013863374607165 0.8577890266760366 0.8650934903111743 0.870494766917149 0.8781136302246876
7700 0.9382055485472698 0.9324909573569324 0.9394169547834957 0.9413098880247845 0.8951767805038504 0.8968473993279522 0.8983586720191858 0.9011808885941694 0.8578463427607594 0.8649670709803892 0.8704128080067138 0.8779932821503273
7800 0.9381805163637186 0.9322147558407902 0.9392487497001766 0.9413254376283982 0.8950114341920444 0.896969455966532 0.8982682866731502 0.9012047150377999 0.8580423033797561 0.8650384051073854 0.8703710526064135 0.8782261338327774
7900 0.9382208152980932 0.9320314241647627 0.9393882418086404 0.9412685830926758 0.895186070202307 0.8971115442311955 0.8982267120054875 0.9011398068898577 0.8578347317628914 0.8654510588473431 0.8704621748381453 0.8784321194589202
8000 0.9381730600846587 0.9319289693002797 0.9395168797508675 0.9412882369000861 0.89518579676148 0.897048342441236 0.8981252057258114 0.9012417102712128 0.8576207175894881 0.8659175724077829 0.8706511696028432 0.8784082253531013
8100 0.9380023691135788 0.9320218547141237 0.9394866012925134 0.9413547468111593 0.8952605193349461 0.8970150068990858 0.8980597484350322 0.9012002340465157 0.8573360656821625 0.8662950775880371 0.8708182799244782 0.8782543303719165
8200 0.9378360018233513 0.9321028693433219 0.9394382331267689 0.9413803675578049 0.8952183493779298 0.8968866583444409 0.8980579598161014 0.9008966859325251 0.8572513564826748 0.8666293670389073 0.8709662773642619 0.8780665494287895
8300 0.9379233669220952 0.9319849630123035 0.939431400755351 0.9413768624310292 0.8952402512015081 0.896826637427829 0.8980788163982153 0.900705707138281 0.8576569637190066 0.866709202260214 0.8707488704561043 0.8780886628109947
8400 0.9378898924641588 0.9319776151304167 0.9394905107784579 0.941338470310381 0.8951887522997878 0.8968171275056618 0.8982182686913113 0.9004389705743683 0.8580241857199958 0.8668213076363306 0.8706702528687705 0.8781780517340327
8500 0.9377668357447679 0.9317607633321744 0.9392823431194155 0.9413159838694023 0.8952659684241714 0.8967626596863808 0.8981924693531305 0.9001800592051901 0.858259926781163 0.86705703441396 0.8705870681316541 0.8779592054152429
8600 0.9377689369734575 0.9315980669611732 0.9391505855992073 0.9410281130136575 0.8955305109054205 0.8969680360527202 0.8981423890624052 0.8999097578311909 0.8583963904737177 0.8674606353966512 0.8705895152695683 0.8779147796318786
8700 0.93780221985935 0.931778732533075 0.9391775745846757 0.9410404762328745 0.8955244863037024 0.896866653906216 0.8980248515834036 0.8998031605095757 0.8583760238977178 0.8674607880178716 0.8709034611414015 0.8778450200026513
8800 0.9379639382789364 0.9319666736283897 0.9392389327839953 0.9409459984067575 0.895312185685533 0.8968716265355777 0.8979350586842364 0.899923288429186 0.8583880740304582 0.8674392308309982 0.8709560639808 0.8777749781773291
8900 0.9381081817928192 0.9319924062061793 0.9392367457129477 0.9409672168565798 0.8954203013361873 0.896754111828828 0.8979646940009356 0.8999755074615997 0.8581924429460142 0.8673801970133154 0.8707894161342716 0.8774813646910329
9000 0.9381382422273299 0.9318673541673513 0.9392674260552178 0.940689946469871 0.8951701390319725 0.8967057425646832 0.8979352804892252 0.9000979808829815 0.8580280889458991 0.8673543438533373 0.8705958550772571 0.8775377221513954
9100 0.9379817364043076 0.9319181808366342 0.9392937270986327 0.9406935430952927 0.8950905514203755 0.8967089824882204 0.8979723837766145 0.8999998024157406 0.8578842297053103 0.8673047062406063 0.8706346842242452 0.8774243156386577
9200 0.938043760753985 0.9320362319967175 0.9393335629797457 0.9408364428213984 0.8950760248281107 0.896713933452326 0.8980132847682235 0.9000071100805 0.8575981445573785 0.8672124774546769 0.8707374874005217 0.8776043798939596
9300 0.9380766005745849 0.9320673080481902 0.9393418608289178 0.9409457486250818 0.8950787718560607 0.8967289135610527 0.8981150887354562 0.899887697955067 0.8575874412565231 0.867375478155343 0.8707133326706785 0.8776953187132978
9400 0.9380243238973867 0.9320569817148939 0.9393979872912419 0.9408706760481889 0.8950660517859245 0.8967279397142398 0.8982769192240783 0.8998638429159072 0.8577807249974435 0.867289181877919 0.8707285508326543 0.8776516367020807
9500 0.9380801290083582 0.9319401383296048 0.9394284352610063 0.9408865458410821 0.8949682604317595 0.8966502445414746 0.8983375903132456 0.8997620832926245 0.8582439642192594 0.8672296277800241 0.8704779787550849 0.8777782019809933
9600 0.9382294497727082 0.9317528748383799 0.9394165066949219 0.9409019489360178 0.895161801614888 0.8967264090633265 0.8982813721972519 0.8997230020826049 0.8584177480193658 0.8671662385522474 0.8701606270641388 0.8778844795756329
9700 0.9383486874320032 0.9316342145794608 0.9394032297252815 0.9406311854474296 0.8952041134249165 0.8967291360102165 0.8982980091809103 0.8997657389168094 0.8587706172926882 0.8672042111482827 0.8704505476783375 0.877833866892601
9800 0.9383914618630957 0.9317596691383356 0.9394116368807048 0.9405144429709541 0.8951967437170504 0.896639055327586 0.8980019072483891 0.899554751069956 0.8589237217708989 0.8671441981958482 0.8704143341531817 0.877751187836123
9900 0.9384135288576456 0.9319376708325073 0.9392989252761204 0.9405377964947583 0.8953860636095142 0.8965815918841463 0.8980753600846093 0.8995334406291654 0.8590044706193027 0.8669937978642352 0.870302134722493 0.8775942285248994
10000 0.9385128047287558 0.9320471959082381 0.9392626931756023 0.9406396350533579 0.8954114929326209 0.8966072924490172 0.8982697693185187 0.899608490912431 0.8590696306939993 0.8672317801084973 0.8701521145326874 0.8776531448236904
10100 0.9384540015905785 0.9319907542630855 0.93909047889858 0.9406901050957748 0.8952152090525937 0.896487024864842 0.8985419745268814 0.8998082603391738 0.8593028221933178 0.867440451339077 0.8703326356116977 0.8774920270430699
10200 0.9383839781912222 0.9318872271225291 0.9390986835409066 0.9406973928450957 0.8950465191927864 0.8963372287271434 0.8987681071525307 0.8999721584583275 0.8592020230440548 0.867455501619919 0.8703131982158763 0.8774773289748024
10300 0.9383731116308976 0.9317818956778102 0.9392101315974237 0.9407566755186426 0.8952189785151554 0.89617673719112 0.8988118844203554 0.9002640148573151 0.859112720875794 0.86746115841027 0.8702531251326521 0.8775015743271832
10400 0.9382595894706657 0.9315696834144583 0.9392306575529618 0.9408641524681933 0.8953905657355063 0.8961373852902034 0.8987898933859738 0.9004868685474089 0.8592383089956023 0.8672973691905166 0.8702472079808692 0.8776568410628829
10500 0.9381354496707304 0.9314481392458219 0.9392890466132547 0.9409548404362471 0.8953273053946369 0.8962534001440244 0.8988702079215048 0.9005883119424125 0.8590702433697011 0.8674873607044948 0.8703909060417709 0.8778277865171872
